,driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
9588,25,21,10:43.7,Normal,-90.2,41.59,25|21|9223370571956532141,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9589,20,79,10:43.8,Normal,-91.94,41.71,20|79|9223370571956531980,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9590,27,81,10:44.3,Normal,-94.31,39.04,27|81|9223370571956531541,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
9591,13,12,10:44.5,Normal,-91.59,41.7,13|12|9223370571956531331,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9592,20,79,10:44.8,Normal,-91.59,41.7,20|79|9223370571956531001,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9593,21,105,10:44.3,Normal,-88.07,41.48,21|105|9223370571956531501,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9594,32,71,10:44.5,Normal,-91.47,41.74,32|71|9223370571956531331,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9595,14,18,10:44.8,Normal,-90.29,40.96,14|18|9223370571956530979,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9596,23,66,10:44.9,Normal,-91.74,34.89,23|66|9223370571956530890,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
9597,31,48,10:45.1,Normal,-90.44,41.54,31|48|9223370571956530671,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9598,11,27,10:45.4,Normal,-91.63,41.72,11|27|9223370571956530430,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9599,30,95,10:45.4,Normal,-92.19,41.74,30|95|9223370571956530430,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9600,12,74,10:45.6,Normal,-89.17,40.38,12|74|9223370571956530201,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9601,17,92,10:45.7,Normal,-94.0,39.03,17|92|9223370571956530101,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9602,15,32,10:46.2,Normal,-90.07,35.68,15|32|9223370571956529601,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
9603,16,46,10:45.9,Normal,-90.07,35.68,16|46|9223370571956529900,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9604,28,58,10:46.2,Normal,-90.37,39.71,28|58|9223370571956529561,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
9605,10,39,10:46.4,Normal,-90.18,38.64,10|39|9223370571956529441,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
9606,14,18,10:46.6,Normal,-90.7,41.62,14|18|9223370571956529251,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9607,21,105,10:46.8,Normal,-89.17,40.38,21|105|9223370571956528971,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9608,17,92,10:46.5,Normal,-93.85,39.01,17|92|9223370571956529320,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9609,13,12,10:47.0,Normal,-90.64,41.56,13|12|9223370571956528761,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9610,16,46,10:47.4,Normal,-90.07,35.1,16|46|9223370571956528361,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9611,29,16,10:47.0,Normal,-95.56,35.97,29|16|9223370571956528770,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
9612,19,100,10:47.3,Normal,-95.56,35.97,19|100|9223370571956528481,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9613,12,74,10:47.4,Normal,-89.74,39.1,12|74|9223370571956528370,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9614,32,71,10:55.6,Normal,-91.05,41.72,32|71|9223370571956520191,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9615,23,66,10:55.6,Normal,-91.38,34.83,23|66|9223370571956520161,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
9616,26,17,10:55.6,Normal,-92.31,37.81,26|17|9223370571956520161,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
9617,21,105,10:55.7,Normal,-88.07,41.48,21|105|9223370571956520150,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9618,20,79,10:56.0,Normal,-87.66,41.89,20|79|9223370571956519801,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9619,31,48,10:56.5,Normal,-90.44,41.54,31|48|9223370571956519261,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9620,30,95,10:56.7,Normal,-88.41,42.11,30|95|9223370571956519091,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9621,19,100,10:56.1,Normal,-93.12,35.31,19|100|9223370571956519751,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9622,14,18,10:56.2,Normal,-90.7,41.62,14|18|9223370571956519590,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9623,13,12,10:56.8,Normal,-87.66,41.89,13|12|9223370571956518991,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9624,23,66,10:57.3,Normal,-91.93,34.81,23|66|9223370571956518460,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
9625,24,68,10:56.8,Normal,-88.96,42.25,24|68|9223370571956519010,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
9626,11,27,10:57.5,Normal,-91.05,41.72,11|27|9223370571956518280,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9627,18,49,10:56.8,Normal,-92.94,39.77,18|49|9223370571956518971,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
9628,16,46,10:57.5,Normal,-90.35,38.43,16|46|9223370571956518350,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9629,26,17,10:57.5,Normal,-92.61,37.7,26|17|9223370571956518280,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
9630,10,39,10:57.7,Normal,-92.31,37.81,10|39|9223370571956518121,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
9631,19,100,10:57.9,Normal,-92.53,35.15,19|100|9223370571956517891,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9632,17,92,10:58.0,Normal,-91.33,38.87,17|92|9223370571956517831,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9633,28,58,10:58.4,Normal,-92.94,39.77,28|58|9223370571956517370,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
9634,11,27,10:58.4,Normal,-91.32,41.71,11|27|9223370571956517421,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9635,18,49,10:58.4,Normal,-93.33,39.77,18|49|9223370571956517370,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
9636,22,24,10:58.8,Normal,-94.38,38.67,22|24|9223370571956517050,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9637,12,74,10:58.7,Normal,-88.77,40.76,12|74|9223370571956517071,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9638,25,21,10:59.1,Normal,-89.88,41.77,25|21|9223370571956516691,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9639,10,39,11:07.0,Normal,-94.23,37.09,10|39|9223370571956508810,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
9640,32,71,11:07.1,Normal,-89.91,40.86,32|71|9223370571956508751,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9641,31,48,11:07.0,Normal,-91.63,41.72,31|48|9223370571956508791,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9642,26,17,11:07.4,Normal,-95.01,36.73,26|17|9223370571956508431,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
9643,23,66,11:07.4,Normal,-90.04,35.19,23|66|9223370571956508421,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
9644,16,46,11:07.7,Normal,-90.24,35.35,16|46|9223370571956508081,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9645,29,16,11:07.7,Normal,-94.57,35.37,29|16|9223370571956508081,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
9646,32,71,11:07.9,Normal,-89.52,40.7,32|71|9223370571956507880,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9647,11,27,11:07.9,Normal,-90.29,40.96,11|27|9223370571956507860,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9648,30,95,11:08.5,Normal,-90.82,41.66,30|95|9223370571956507311,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9649,19,100,11:08.4,Normal,-94.57,35.37,19|100|9223370571956507451,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9650,29,16,11:08.6,Normal,-94.88,35.47,29|16|9223370571956507191,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
9651,18,49,11:09.0,Normal,-94.36,39.37,18|49|9223370571956506851,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
9652,28,58,11:09.3,Normal,-94.57,39.15,28|58|9223370571956506530,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
9653,17,92,11:08.8,Normal,-90.67,38.82,17|92|9223370571956507041,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9654,32,71,11:08.8,Normal,-89.52,40.7,32|71|9223370571956506989,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9655,11,27,11:09.6,Normal,-89.52,40.7,11|27|9223370571956506221,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9656,19,100,11:09.1,Normal,-94.88,35.47,19|100|9223370571956506691,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9657,26,17,11:09.9,Normal,-95.5,36.37,26|17|9223370571956505940,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
9658,29,16,11:09.6,Normal,-95.15,35.51,29|16|9223370571956506250,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
9659,31,48,11:10.3,Normal,-91.47,41.74,31|48|9223370571956505500,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9660,11,27,11:10.5,Normal,-89.52,40.7,11|27|9223370571956505261,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9661,21,105,11:09.9,Normal,-88.07,41.48,21|105|9223370571956505881,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9662,20,79,11:10.1,Normal,-92.19,41.74,20|79|9223370571956505680,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9663,22,24,11:10.4,Normal,-94.38,38.67,22|24|9223370571956505440,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9664,18,49,11:10.6,Normal,-94.24,39.63,18|49|9223370571956505170,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
9665,21,105,11:10.7,Normal,-87.67,41.87,21|105|9223370571956505131,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9666,14,18,11:18.6,Normal,-89.52,40.7,14|18|9223370571956497170,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9667,13,12,11:19.0,Normal,-92.4,41.78,13|12|9223370571956496811,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9668,25,21,11:19.4,Normal,-90.64,41.56,25|21|9223370571956496431,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9669,22,24,11:19.8,Normal,-94.58,37.03,22|24|9223370571956496001,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9670,19,100,11:18.9,Normal,-97.14,36.41,19|100|9223370571956496901,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9671,29,16,11:19.0,Normal,-97.35,36.4,29|16|9223370571956496811,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
9672,27,81,11:19.9,Normal,-92.63,38.95,27|81|9223370571956495891,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
9673,15,32,11:20.2,Normal,-90.15,38.62,15|32|9223370571956495620,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
9674,14,18,11:19.5,Normal,-89.91,40.86,14|18|9223370571956496330,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9675,17,92,11:20.5,Normal,-92.85,38.93,17|92|9223370571956495280,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9676,13,12,11:19.8,Normal,-92.19,41.74,13|12|9223370571956496001,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9677,27,81,11:20.9,Normal,-92.85,38.93,27|81|9223370571956494931,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
9678,18,49,11:19.8,Normal,-92.27,39.76,18|49|9223370571956495959,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
9679,21,105,11:21.1,Normal,-90.94,35.03,21|105|9223370571956494691,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9680,13,12,11:21.5,Normal,-91.59,41.7,13|12|9223370571956494261,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9681,27,81,11:21.8,Normal,-93.01,38.97,27|81|9223370571956494021,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
9682,25,21,11:20.3,Normal,-90.2,41.59,25|21|9223370571956495551,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9683,20,79,11:20.5,Normal,-91.94,41.71,20|79|9223370571956495261,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9684,24,68,11:22.1,Normal,-89.88,41.77,24|68|9223370571956493751,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
9685,32,71,11:21.0,Normal,-91.05,41.72,32|71|9223370571956494850,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9686,24,68,11:21.1,Normal,-90.2,41.59,24|68|9223370571956494720,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
9687,20,79,11:21.4,Normal,-91.59,41.7,20|79|9223370571956494441,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9688,14,18,11:21.8,Normal,-90.7,41.62,14|18|9223370571956493991,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9689,16,46,11:22.1,Normal,-90.24,38.0,16|46|9223370571956493661,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9690,22,24,11:30.1,Normal,-94.38,38.67,22|24|9223370571956485691,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9691,29,16,11:30.2,Normal,-97.37,36.79,29|16|9223370571956485561,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
9692,12,74,11:30.5,Normal,-90.2,38.65,12|74|9223370571956485330,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9693,21,105,11:30.8,Normal,-91.38,34.83,21|105|9223370571956485041,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9694,11,27,11:31.1,Normal,-89.17,40.38,11|27|9223370571956484681,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9695,23,66,11:30.4,Normal,-91.38,34.83,23|66|9223370571956485431,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
9696,32,71,11:30.6,Normal,-91.05,41.72,32|71|9223370571956485250,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9697,23,66,11:31.3,Normal,-91.74,34.89,23|66|9223370571956484461,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
9698,30,95,11:30.9,Normal,-89.03,41.92,30|95|9223370571956484900,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9699,26,17,11:31.6,Normal,-91.99,37.94,26|17|9223370571956484181,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
9700,24,68,11:31.2,Normal,-88.41,42.11,24|68|9223370571956484570,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
9701,28,58,11:31.9,Normal,-90.24,39.72,28|58|9223370571956483890,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
9702,20,79,11:32.2,Normal,-88.02,42.04,20|79|9223370571956483560,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9703,21,105,11:32.4,Normal,-90.94,35.03,21|105|9223370571956483381,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9704,30,95,11:31.7,Normal,-88.96,42.25,30|95|9223370571956484061,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9705,10,39,11:31.9,Normal,-92.48,37.8,10|39|9223370571956483911,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
9706,12,74,11:33.0,Normal,-89.63,39.84,12|74|9223370571956482760,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9707,24,68,11:33.1,Normal,-88.96,42.25,24|68|9223370571956482731,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
9708,32,71,11:32.3,Normal,-91.47,41.74,32|71|9223370571956483510,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9709,17,92,11:32.5,Normal,-93.85,39.01,17|92|9223370571956483351,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9710,13,12,11:33.3,Normal,-87.66,41.89,13|12|9223370571956482490,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
9711,15,32,11:33.0,Normal,-89.8,35.94,15|32|9223370571956482760,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
9712,11,27,11:33.1,Normal,-88.42,41.11,11|27|9223370571956482741,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9713,17,92,11:33.3,Normal,-93.65,39.0,17|92|9223370571956482511,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
9714,31,48,11:33.7,Normal,-89.52,40.7,31|48|9223370571956482061,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9715,14,18,11:41.6,Normal,-91.32,41.71,14|18|9223370571956474191,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9716,16,46,11:41.6,Normal,-90.15,38.62,16|46|9223370571956474201,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9717,12,74,11:41.8,Normal,-89.17,40.38,12|74|9223370571956473971,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9718,19,100,11:41.9,Normal,-95.3,35.64,19|100|9223370571956473870,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9719,14,18,11:42.5,Normal,-91.47,41.74,14|18|9223370571956473270,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9720,22,24,11:42.9,Normal,-91.47,41.74,22|24|9223370571956472941,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9721,26,17,11:42.2,Normal,-90.18,38.64,26|17|9223370571956473640,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
9722,25,21,11:43.4,Normal,-92.4,41.78,25|21|9223370571956472420,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
9723,12,74,11:42.6,Normal,-89.63,39.84,12|74|9223370571956473211,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
9724,21,105,11:43.0,Normal,-92.09,34.8,21|105|9223370571956472850,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
9725,16,46,11:43.4,Normal,-90.24,38.0,16|46|9223370571956472391,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
9726,32,71,11:43.9,Normal,-90.35,38.43,32|71|9223370571956471941,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
9727,27,81,11:43.8,Normal,-91.56,38.93,27|81|9223370571956472031,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
9728,10,39,11:44.1,Normal,-90.18,38.64,10|39|9223370571956471740,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
9729,19,100,11:44.6,Normal,-94.57,35.37,19|100|9223370571956471161,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
9730,24,68,11:44.7,Normal,-92.74,41.75,24|68|9223370571956471141,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
9731,11,27,11:44.3,Normal,-89.63,39.84,11|27|9223370571956471541,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
9732,22,24,11:45.2,Normal,-91.78,42.23,22|24|9223370571956470601,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9733,20,79,11:44.6,Normal,-91.24,41.67,20|79|9223370571956471220,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
9734,27,81,11:45.5,Normal,-91.19,38.83,27|81|9223370571956470351,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
9735,10,39,11:45.8,Normal,-90.34,38.58,10|39|9223370571956470011,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
9736,14,18,11:45.1,Normal,-91.78,42.23,14|18|9223370571956470751,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
9737,15,32,11:45.1,Normal,-89.56,37.2,15|32|9223370571956470721,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
9738,28,58,11:45.5,Normal,-90.97,39.72,28|58|9223370571956470321,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
9739,14,18,11:45.8,Normal,-91.63,41.72,14|18|9223370571956469990,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
